Id,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,sustain_app__ConsumptionReport__c,sustain_app__EnergyConsumption__c
a026g000008LxgXAAS,,CFR-000000571,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asr8AAA
a026g000008LxgYAAS,,CFR-000000572,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asr9AAA
a026g000008LxgZAAS,,CFR-000000573,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrAAAQ
a026g000008LxgaAAC,,CFR-000000574,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrBAAQ
a026g000008LxgbAAC,,CFR-000000575,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrCAAQ
a026g000008LxgcAAC,,CFR-000000576,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrDAAQ
a026g000008LxgdAAC,,CFR-000000577,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrEAAQ
a026g000008LxgeAAC,,CFR-000000578,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrFAAQ
a026g000008LxgfAAC,,CFR-000000579,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrGAAQ
a026g000008LxggAAC,,CFR-000000580,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrHAAQ
a026g000008LxghAAC,,CFR-000000581,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrIAAQ
a026g000008LxgiAAC,,CFR-000000582,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrJAAQ
a026g000008LxgjAAC,,CFR-000000583,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrKAAQ
a026g000008LxgkAAC,,CFR-000000584,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrLAAQ
a026g000008LxglAAC,,CFR-000000585,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrMAAQ
a026g000008LxgmAAC,,CFR-000000586,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrNAAQ
a026g000008LxgnAAC,,CFR-000000587,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrOAAQ
a026g000008LxgoAAC,,CFR-000000588,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrPAAQ
a026g000008LxgpAAC,,CFR-000000589,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrQAAQ
a026g000008LxgqAAC,,CFR-000000590,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrRAAQ
a026g000008LxgrAAC,,CFR-000000591,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrSAAQ
a026g000008LxgsAAC,,CFR-000000592,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrTAAQ
a026g000008LxgtAAC,,CFR-000000593,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrUAAQ
a026g000008LxguAAC,,CFR-000000594,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrVAAQ
a026g000008LxgvAAC,,CFR-000000595,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrWAAQ
a026g000008LxgwAAC,,CFR-000000596,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrXAAQ
a026g000008LxgxAAC,,CFR-000000597,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrYAAQ
a026g000008LxgyAAC,,CFR-000000598,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asrZAAQ
a026g000008LxgzAAC,,CFR-000000599,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:44.000+0000,a036g00000FxbkIAAR,a096g000002asraAAA
a026g000008Lxh0AAC,,CFR-000000600,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrbAAA
a026g000008Lxh1AAC,,CFR-000000601,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrcAAA
a026g000008Lxh2AAC,,CFR-000000602,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrdAAA
a026g000008Lxh3AAC,,CFR-000000603,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asreAAA
a026g000008Lxh4AAC,,CFR-000000604,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrfAAA
a026g000008Lxh5AAC,,CFR-000000605,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrgAAA
a026g000008Lxh6AAC,,CFR-000000606,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrhAAA
a026g000008Lxh7AAC,,CFR-000000607,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asriAAA
a026g000008Lxh8AAC,,CFR-000000608,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrjAAA
a026g000008Lxh9AAC,,CFR-000000609,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrkAAA
a026g000008LxhAAAS,,CFR-000000610,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrlAAA
a026g000008LxhBAAS,,CFR-000000611,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrmAAA
a026g000008LxhCAAS,,CFR-000000612,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrnAAA
a026g000008LxhDAAS,,CFR-000000613,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asroAAA
a026g000008LxhEAAS,,CFR-000000614,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrpAAA
a026g000008LxhFAAS,,CFR-000000615,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrqAAA
a026g000008LxhGAAS,,CFR-000000616,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrrAAA
a026g000008LxhHAAS,,CFR-000000617,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrsAAA
a026g000008LxhIAAS,,CFR-000000618,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrtAAA
a026g000008LxhJAAS,,CFR-000000619,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asruAAA
a026g000008LxhKAAS,,CFR-000000620,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrvAAA
a026g000008LxhLAAS,,CFR-000000621,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrwAAA
a026g000008LxhMAAS,,CFR-000000622,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrxAAA
a026g000008LxhNAAS,,CFR-000000623,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asryAAA
a026g000008LxhOAAS,,CFR-000000624,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asrzAAA
a026g000008LxhPAAS,,CFR-000000625,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002ass0AAA
a026g000008LxhQAAS,,CFR-000000626,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002ass1AAA
a026g000008LxhRAAS,,CFR-000000627,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002ass2AAA
a026g000008LxhSAAS,,CFR-000000628,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002ass3AAA
a026g000008LxhTAAS,,CFR-000000629,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002ass4AAA
a026g000008LxhUAAS,,CFR-000000630,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002ass5AAA
a026g000008LxhVAAS,,CFR-000000631,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002ass6AAA
a026g000008LxhWAAS,,CFR-000000632,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002ass7AAA
a026g000008LxhXAAS,,CFR-000000633,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002ass8AAA
a026g000008LxhYAAS,,CFR-000000634,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002ass9AAA
a026g000008LxhZAAS,,CFR-000000635,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assAAAQ
a026g000008LxhaAAC,,CFR-000000636,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assBAAQ
a026g000008LxhbAAC,,CFR-000000637,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assCAAQ
a026g000008LxhcAAC,,CFR-000000638,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assDAAQ
a026g000008LxhdAAC,,CFR-000000639,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assEAAQ
a026g000008LxheAAC,,CFR-000000640,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assFAAQ
a026g000008LxhfAAC,,CFR-000000641,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assGAAQ
a026g000008LxhgAAC,,CFR-000000642,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assHAAQ
a026g000008LxhhAAC,,CFR-000000643,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assIAAQ
a026g000008LxhiAAC,,CFR-000000644,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assJAAQ
a026g000008LxhjAAC,,CFR-000000645,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assKAAQ
a026g000008LxhkAAC,,CFR-000000646,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assLAAQ
a026g000008LxhlAAC,,CFR-000000647,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assMAAQ
a026g000008LxhmAAC,,CFR-000000648,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assNAAQ
a026g000008LxhnAAC,,CFR-000000649,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assOAAQ
a026g000008LxhoAAC,,CFR-000000650,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assPAAQ
a026g000008LxhpAAC,,CFR-000000651,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assQAAQ
a026g000008LxhqAAC,,CFR-000000652,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assRAAQ
a026g000008LxhrAAC,,CFR-000000653,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assSAAQ
a026g000008LxhsAAC,,CFR-000000654,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assTAAQ
a026g000008LxhtAAC,,CFR-000000655,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assUAAQ
a026g000008LxhuAAC,,CFR-000000656,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assVAAQ
a026g000008LxhvAAC,,CFR-000000657,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assWAAQ
a026g000008LxhwAAC,,CFR-000000658,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assXAAQ
a026g000008LxhxAAC,,CFR-000000659,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assYAAQ
a026g000008LxhyAAC,,CFR-000000660,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assZAAQ
a026g000008LxhzAAC,,CFR-000000661,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assaAAA
a026g000008Lxi0AAC,,CFR-000000662,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assbAAA
a026g000008Lxi1AAC,,CFR-000000663,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asscAAA
a026g000008Lxi2AAC,,CFR-000000664,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assdAAA
a026g000008Lxi3AAC,,CFR-000000665,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asseAAA
a026g000008Lxi4AAC,,CFR-000000666,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assfAAA
a026g000008Lxi5AAC,,CFR-000000667,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assgAAA
a026g000008Lxi6AAC,,CFR-000000668,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asshAAA
a026g000008Lxi7AAC,,CFR-000000669,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assiAAA
a026g000008Lxi8AAC,,CFR-000000670,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assjAAA
a026g000008Lxi9AAC,,CFR-000000671,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asskAAA
a026g000008LxiAAAS,,CFR-000000672,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asslAAA
a026g000008LxiBAAS,,CFR-000000673,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assmAAA
a026g000008LxiCAAS,,CFR-000000674,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assnAAA
a026g000008LxiDAAS,,CFR-000000675,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002assoAAA
a026g000008LxiEAAS,,CFR-000000676,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:45.000+0000,a036g00000FxbkIAAR,a096g000002asspAAA
